Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Jul-03,PLAGUE,9,0,0,0,0,0,0,0,0,0
Aug-03,CONFLICT,1,0,0,0,0,0,0,16000,0,0
Aug-03,HAILSTORM,5,6,10,0,85,0,0,0,8983,0
Aug-03,PLAGUE,3,0,0,0,0,0,0,0,0,0
Sep-03,CONFLICT,11,483,274,0,2169,0,0,78658,4373,0
Sep-03,DROUGHT,355,0,0,0,0,0,0,13463121,0,0
Sep-03,FIRE,20,11,18,0,204,0,0,16,0,0
Sep-03,FLOOD,12,166,0,0,985,0,0,301113,22550,0
Sep-03,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Sep-03,HAILSTORM,5,11,0,0,136,0,0,10934,7481,0
Sep-03,Land slide,2,0,0,0,0,0,0,0,0,0
Sep-03,PLAGUE,73,0,0,0,0,0,0,0,0,0
Sep-03,RAIN,1,8,0,0,0,0,0,3500,0,0
Oct-03,CONFLICT,1,0,0,0,0,0,0,0,0,0
Oct-03,FIRE,1,0,0,0,0,0,0,0,0,0
Oct-03,Land slide,1,0,0,0,0,0,0,402,67,0
Oct-03,PLAGUE,12,0,0,0,0,0,0,0,0,0
Nov-03,CONFLICT,2,0,0,0,0,0,0,0,0,0
Nov-03,FLOOD,3,0,0,0,0,0,0,120000,0,0
Nov-03,PLAGUE,2,0,0,0,0,0,0,0,0,0
Dec-03,CONFLICT,2,8,0,0,0,0,0,600,19000,0
Dec-03,FIRE,2,0,0,0,0,0,0,0,0,0
Dec-03,FLOOD,6,17,11,0,221,0,0,0,16364,0
Dec-03,Land slide,6,17,11,0,221,0,0,0,81820,0
Dec-03,PLAGUE,5,0,0,0,0,0,0,0,0,0
Jan-04,CONFLICT,6,206,12,0,447,0,0,0,22000,0
Jan-04,PLAGUE,6,0,0,0,0,0,0,0,0,0
Feb-04,CONFLICT,4,0,0,0,0,0,0,36520,0,0
Feb-04,FIRE,3,0,0,0,1,0,0,0,0,0
Feb-04,PLAGUE,44,0,0,0,0,0,0,0,0,0
Mar-04,DROUGHT,1,0,0,0,0,0,0,400,10,0
Mar-04,FIRE,4,1,0,0,166,0,0,0,0,0
Mar-04,FLOOD,3,0,0,0,0,0,0,0,0,0
Mar-04,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Mar-04,Land slide,1,0,0,0,0,0,0,0,0,0
Mar-04,PLAGUE,32,0,0,0,0,0,0,0,0,0
Apr-04,FLOOD,5,4,0,0,109,0,0,21847,0,0
Apr-04,PLAGUE,23,0,0,0,0,0,0,0,0,0
May-04,CONFLICT,1,0,0,0,0,0,0,0,0,0
May-04,FIRE,3,1,1,0,0,0,0,0,0,0
May-04,FLOOD,6,2,0,0,22,0,0,510,0,0
May-04,PLAGUE,47,0,0,0,0,0,0,0,0,0
Jun-04,CONFLICT,2,0,0,0,0,0,0,0,0,0
Jun-04,FIRE,3,4,0,0,0,0,0,0,0,0
Jun-04,FLOOD,14,24,15,0,89,0,0,2145,519,0
Jun-04,PLAGUE,34,0,0,0,0,0,0,0,0,0
Jul-04,FLOOD,3,7,0,0,0,0,0,1920,0,0
Jul-04,HAILSTORM,2,0,0,0,0,0,0,50,4000,0
Jul-04,PLAGUE,14,0,0,0,0,0,0,0,0,0
Aug-04,CONFLICT,1,0,0,0,0,0,0,0,0,0
Aug-04,FIRE,1,0,0,0,0,0,0,0,0,0
Aug-04,FLOOD,13,13,1,0,408,0,0,7100,0,0
Aug-04,PLAGUE,19,0,0,0,0,0,0,0,0,0
Sep-04,CONFLICT,2,0,0,0,0,0,0,2600,0,0
