Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Jan-18,ACCIDENT,3,0,48,0,0,0,0,0,0,0
Jan-18,FIRE,1,3,0,0,0,0,0,0,0,0
Feb-18,ACCIDENT,2,1,62,0,0,0,0,0,0,0
Feb-18,FLOOD,1,0,35,0,15,0,0,35,0,35
Mar-18,ACCIDENT,1,2,1,0,0,0,0,0,0,0
Apr-18,ACCIDENT,2,2,73,0,0,0,0,0,0,35
Apr-18,FLOOD,1,0,55,0,0,0,0,0,0,0
Jun-18,ACCIDENT,1,3,2,0,0,0,0,0,0,0
Jul-18,ACCIDENT,5,18,72,0,0,0,0,0,0,0
Jul-18,FIRE,1,1,5,0,0,0,0,0,0,0
Aug-18,ACCIDENT,1,4,29,0,0,0,0,0,0,0
Aug-18,FIRE,2,0,8,0,0,0,0,0,0,0
Oct-18,ACCIDENT,1,0,59,0,0,0,0,0,0,0
Oct-18,FLOOD,1,21,33,0,0,0,0,0,0,0
Nov-18,FLASH FLOOD,1,12,23,0,0,0,0,0,0,81
Jan-19,ACCIDENT,1,0,7,0,0,0,0,0,0,0
Jan-19,FIRE,2,3,14,0,0,1,0,0,0,2
Feb-19,ACCIDENT,3,0,24,0,0,0,0,0,0,0
Feb-19,FIRE,1,0,19,0,0,0,0,0,0,0
Feb-19,LANDSLIDE,1,0,10,0,0,0,0,0,0,0
Mar-19,ACCIDENT,1,0,11,0,0,0,0,0,0,0
Mar-19,FIRE,1,0,5,0,0,0,0,0,0,0
Apr-19,ACCIDENT,2,0,24,0,0,0,0,0,0,0
Apr-19,FLOOD,1,0,9,0,0,0,0,0,0,0
May-19,ACCIDENT,1,5,0,0,0,0,0,0,0,0
May-19,FIRE,2,0,0,0,0,0,0,0,0,0
Jun-19,FIRE,1,0,0,0,0,0,0,0,0,0
Jul-19,FIRE,3,0,0,0,0,0,0,0,0,0
Jul-19,FLOOD,1,0,0,0,0,0,0,0,0,0
Aug-19,ACCIDENT,3,0,48,0,0,0,0,0,0,0
Sep-19,ACCIDENT,1,0,6,0,0,0,0,0,0,0
Sep-19,FIRE,1,0,1,0,0,0,0,0,0,0
Sep-20,ACCIDENT,1,0,16,0,0,0,0,0,0,0
Oct-20,FIRE,1,0,0,0,0,0,0,0,0,0
TOTAL,,717,240,2969,68,106,597,2,336112,,6203
