Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2022/2/1,RAINSTORM,10,0,4,0,0,51,0,4,0,0
2022/2/1,WINDSTORM,18,0,8,0,1,111,162,187,0,0
2022/3/1,BUSH FIRE,4,0,0,0,0,24,0,0,0,0
2022/3/1,COMMERCIAL FIRE,5,0,0,0,15,18,0,0,0,0
2022/3/1,DOMESTIC FIRE,34,4,0,0,12,63,0,0,0,0
2022/3/1,FLOOD,3,0,0,0,0,3,0,0,0,0
2022/3/1,RAINSTORM,42,1,9,0,31,367,0,0,0,0
2022/3/1,WINDSTORM,16,1,1,0,62,35,0,519,0,0
2022/4/1,BUSH FIRE,1,0,0,0,0,0,0,0,0,0
2022/4/1,COMMERCIAL FIRE,1,0,0,0,0,1,0,0,0,0
2022/4/1,DOMESTIC FIRE,16,0,0,0,4,23,0,0,0,0
2022/4/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2022/4/1,FLOOD,4,0,0,0,2,55,0,0,0,0
2022/4/1,RAINSTORM,11,0,0,0,0,176,0,0,0,0
2022/4/1,WINDSTORM,3,0,0,0,0,2,411,411,0,0
2022/5/1,COMMERCIAL FIRE,2,0,0,0,0,2,0,0,0,0
2022/5/1,DOMESTIC FIRE,20,0,0,0,0,35,0,0,0,0
2022/5/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2022/5/1,RAINSTORM,11,0,0,0,0,70,0,0,0,0
2022/5/1,WINDSTORM,9,0,1,0,0,49,0,240,0,0
2022/6/1,DOMESTIC FIRE,10,0,0,0,0,30,0,0,0,0
2022/6/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2022/6/1,FLOOD,5,0,0,0,0,50,0,0,0,0
2022/6/1,RAINSTORM,24,1,0,0,0,259,0,0,0,0
2022/6/1,WINDSTORM,4,0,0,0,0,25,0,97,0,0
2022/7/1,COMMERCIAL FIRE,1,0,0,0,0,1,0,0,0,0
2022/7/1,DOMESTIC FIRE,22,0,0,0,0,46,0,0,0,0
2022/7/1,FLOOD,3,0,0,0,0,9,0,0,0,0
2022/7/1,RAINSTORM,1,0,0,0,0,9,0,0,0,0
2022/8/1,COMMERCIAL FIRE,1,0,0,0,0,3,0,0,0,0
2022/8/1,DOMESTIC FIRE,17,3,0,3,0,31,0,0,0,0
2022/8/1,FLOOD,5,0,0,0,0,67,0,0,0,0
2022/8/1,OTHER,3,0,0,0,0,39,0,0,0,0
2022/8/1,RAINSTORM,4,0,0,0,0,18,0,0,0,0
2022/9/1,BUSH FIRE,1,0,0,0,0,0,0,0,0,0
2022/9/1,DOMESTIC FIRE,10,7,3,0,2,36,0,0,0,0
2022/9/1,FLOOD,69,3,1,0,29,1152,0,0,0,0
2022/9/1,RAINSTORM,6,0,0,0,0,49,0,0,0,0
2022/9/1,WINDSTORM,1,0,0,0,0,1,0,0,0,0
2022/10/1,BUSH FIRE,1,0,0,0,0,0,0,0,0,0
2022/10/1,DOMESTIC FIRE,3,0,0,0,0,6,0,0,0,0
2022/10/1,FLOOD,3,0,0,0,0,34,0,0,0,0
2022/10/1,RAINSTORM,1,0,0,0,0,1,0,47,0,0
2022/10/1,WINDSTORM,1,0,0,0,0,1,0,0,0,0
2022/11/1,BUSH FIRE,6,0,0,0,0,0,0,0,0,0
2022/11/1,DOMESTIC FIRE,13,0,0,0,0,24,0,0,0,0
2022/12/1,BUSH FIRE,4,0,0,0,0,0,0,0,0,0
2022/12/1,DOMESTIC FIRE,11,0,0,0,1,18,0,0,0,0
2022/12/1,RAINSTORM,1,0,0,0,0,3,0,0,0,0
2023/1/1,BUSH FIRE,1,0,0,0,0,0,0,0,0,0
2023/1/1,COMMERCIAL FIRE,1,0,0,0,0,0,0,0,0,0
2023/1/1,DOMESTIC FIRE,1,0,0,0,0,1,0,0,0,0
2023/1/1,LAKE/RIVER ACCIDENT,1,2,0,0,0,0,0,0,0,0
2023/1/1,OTHER,1,0,1,0,0,1,0,0,0,0
2023/2/1,DOMESTIC FIRE,2,0,0,0,0,2,0,0,0,0
2023/3/1,WINDSTORM,1,0,0,0,0,4,0,0,0,0
2023/5/1,FLOOD,1,0,0,0,0,12,0,0,0,0
2023/7/1,DOMESTIC FIRE,3,1,1,0,0,2,0,0,0,0
2023/7/1,FLOOD,8,0,0,0,0,139,0,0,0,0
2023/8/1,FLOOD,9,0,0,0,24,120,0,0,0,0
2023/9/1,DOMESTIC FIRE,1,0,0,0,1,0,0,0,0,0
2023/9/1,FLOOD,7,2,0,0,0,75,0,0,0,0
2023/9/1,OTHER,2,2,0,0,0,0,0,0,0,0
2023/10/1,DOMESTIC FIRE,1,0,0,0,0,1,0,0,0,0
2023/10/1,FLOOD,179,0,0,0,455,10081,0,0,0,0
2023/10/1,RAINSTORM,1,0,0,0,0,1,0,0,0,0
2023/11/1,BUSH FIRE,2,0,0,0,0,0,0,0,0,0
2023/11/1,DOMESTIC FIRE,1,0,0,0,0,2,0,0,0,0
2023/12/1,DOMESTIC FIRE,2,0,0,0,0,2,0,0,0,0
2023/12/1,RAINSTORM,1,0,0,0,0,3,0,0,0,0
2024/1/1,BUSH FIRE,7,0,0,0,0,6,0,0,0,0
2024/1/1,DOMESTIC FIRE,4,0,0,0,0,4,0,0,0,0
2024/1/1,RAINSTORM,1,0,0,0,0,0,0,0,0,0
2024/2/1,BUSH FIRE,6,0,0,0,0,5,0,0,0,0
2024/2/1,DOMESTIC FIRE,13,1,0,0,0,43,0,0,0,0
2024/2/1,WINDSTORM,2,0,0,0,0,3,0,0,0,0
2024/3/1,BUSH FIRE,3,0,0,0,0,6,0,0,0,0
2024/3/1,DOMESTIC FIRE,12,0,0,0,0,30,0,0,0,0
2024/3/1,OTHER,2,0,141,0,0,119,0,0,0,0
2024/3/1,RAINSTORM,15,0,1,0,0,190,0,0,0,0
2024/3/1,STORM,1,0,0,0,0,1,0,0,0,0
2024/3/1,WINDSTORM,5,0,0,0,0,38,0,0,0,0
2024/6/1,COMMERCIAL FIRE,1,0,0,0,0,1,0,0,0,0
2024/7/1,FLOOD,1,0,0,0,0,18,0,0,0,0
2024/10/1,FLOOD,1,0,0,0,0,12,0,0,0,0
