Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2004/5/1,DROUGHT,1,0,0,0,0,0,0,110000,0,0
2004/5/1,EARTHQUAKE,44,60,212,0,4000,4129,0,0,0,0
2004/5/1,FLOOD,5,0,0,0,0,0,0,0,0,0
2004/5/1,FOREST FIRE,3,0,0,0,0,0,0,0,0,0
2004/5/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2004/5/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2004/5/1,OTHER,2,2,0,0,0,0,0,0,0,0
2004/5/1,STORM,2,0,0,0,0,0,0,0,0,0
2004/6/1,ACCIDENT,2,197,114,0,0,0,0,0,0,0
2004/6/1,EARTHQUAKE,36,0,0,0,0,0,0,0,0,0
2004/6/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
2004/6/1,FLOOD,5,0,0,0,0,10,0,0,0,0
2004/6/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2004/6/1,OTHER,4,1,0,0,0,0,0,0,0,0
2004/6/1,STORM,1,0,0,0,0,0,0,0,0,0
2004/7/1,ACCIDENT,3,31,7,0,0,0,0,0,0,0
2004/7/1,EARTHQUAKE,23,0,0,0,0,0,0,0,0,0
2004/7/1,FIRE,2,13,0,0,0,0,0,0,0,0
2004/7/1,FLOOD,49,6,0,0,3,193,0,0,0,0
2004/7/1,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
2004/7/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2004/7/1,LANDSLIDE,1,3,0,0,0,0,0,0,0,0
2004/7/1,OTHER,1,1,0,0,0,0,0,0,0,0
2004/7/1,STORM,2,2,0,0,0,0,0,0,0,0
2004/8/1,ACCIDENT,6,26,227,0,0,0,0,0,0,0
2004/8/1,EARTHQUAKE,22,0,0,0,0,0,0,0,0,0
2004/8/1,FLOOD,10,0,0,0,0,128,0,0,0,0
2004/8/1,OTHER,1,0,0,0,0,0,0,0,0,0
2004/8/1,STORM,1,0,0,0,0,0,0,0,0,0
2004/8/1,STRUCTURE,1,7,0,0,0,0,0,0,0,0
2004/9/1,ACCIDENT,4,14,16,0,0,0,0,0,0,0
2004/9/1,EARTHQUAKE,22,0,0,0,0,0,0,0,0,0
2004/9/1,FIRE,2,1,0,0,0,0,0,0,0,0
2004/9/1,FLOOD,7,0,0,5,0,40,0,0,0,0
2004/9/1,LEAK,1,0,0,0,0,0,0,0,0,0
2004/9/1,OTHER,3,22,101,0,0,0,0,0,0,0
2004/9/1,STORM,2,2,0,0,0,0,0,0,0,0
2004/10/1,ACCIDENT,1,5,0,0,0,0,0,0,0,0
2004/10/1,EARTHQUAKE,42,0,0,0,0,0,0,0,0,0
2004/10/1,STORM,1,3,0,0,0,0,0,0,0,0
2004/11/1,ACCIDENT,2,18,3,0,0,0,0,0,0,0
2004/11/1,EARTHQUAKE,63,0,0,0,0,0,0,0,0,0
2004/11/1,FIRE,1,0,0,0,0,0,0,0,0,0
2004/11/1,FLOOD,2,0,0,0,0,0,0,0,0,0
2004/11/1,STORM,4,10,0,0,0,0,0,0,0,0
2004/12/1,ACCIDENT,3,0,25,0,0,0,0,0,0,0
2004/12/1,EARTHQUAKE,21,0,0,0,0,0,0,0,0,0
2004/12/1,FIRE,1,0,0,0,0,0,0,0,0,0
2004/12/1,FLOOD,30,82,42,1,0,421,0,4043,0,0
2004/12/1,OTHER,1,0,0,0,0,0,0,0,0,0
2004/12/1,SNOWSTORM,6,0,0,0,0,0,0,0,0,0
2005/1/1,ACCIDENT,7,25,48,0,0,0,0,0,0,0
2005/1/1,EARTHQUAKE,44,0,63,0,0,0,0,110,0,0
2005/1/1,FIRE,2,0,0,0,0,0,0,0,0,0
2005/1/1,FLOOD,5,0,0,0,0,7348,0,0,0,0
2005/1/1,LANDSLIDE,6,26,0,0,15,0,0,0,0,0
2005/1/1,SNOWSTORM,6,0,0,0,0,0,0,0,0,0
2005/2/1,ACCIDENT,4,3,22,0,0,0,0,0,0,0
2005/2/1,EARTHQUAKE,39,0,0,0,0,0,0,0,0,0
2005/2/1,FIRE,1,65,210,0,0,0,0,0,0,0
2005/2/1,FLOOD,10,0,0,0,0,0,0,0,0,0
2005/2/1,LANDSLIDE,4,4,0,0,415,0,0,0,0,0
2005/2/1,OTHER,1,0,0,0,0,0,0,0,0,0
2005/2/1,SNOWSTORM,4,0,0,0,0,0,0,0,0,0
2005/3/1,ACCIDENT,1,0,0,0,0,0,0,0,0,0
2005/3/1,EARTHQUAKE,38,0,0,0,0,0,0,21912,0,0
2005/3/1,FIRE,1,1,0,0,0,0,0,0,0,0
2005/3/1,FLOOD,46,8,4,0,0,4113,0,3000,0,0
2005/3/1,LANDSLIDE,2,0,0,0,0,0,0,0,0,0
2005/3/1,OTHER,2,3,0,0,0,0,0,0,0,0
2005/3/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2005/3/1,STORM,4,0,0,0,0,0,0,0,0,0
2005/4/1,ACCIDENT,7,16,3,0,0,0,0,0,0,0
2005/4/1,EARTHQUAKE,33,0,0,0,0,0,0,0,0,0
2005/4/1,FLOOD,13,0,0,0,0,37,0,0,0,0
2005/4/1,LANDSLIDE,8,0,0,0,0,0,0,0,0,0
2005/4/1,OTHER,3,2,0,0,0,0,0,0,0,0
2005/4/1,SNOWSTORM,2,0,0,0,0,0,0,0,0,0
2005/4/1,STORM,1,0,0,0,0,0,0,0,0,0
2005/5/1,ACCIDENT,14,35,25,0,0,0,0,0,0,0
2005/5/1,EARTHQUAKE,53,1,0,0,0,0,0,0,0,0
2005/5/1,FIRE,3,2,0,0,0,0,0,0,0,0
2005/5/1,FLOOD,47,4,1,1,0,109,0,10000,0,0
2005/5/1,HAILSTORM,16,0,0,0,0,0,0,0,0,0
2005/5/1,LANDSLIDE,9,0,0,0,0,0,0,0,0,0
2005/5/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2005/5/1,STORM,3,0,0,0,0,0,0,0,0,0
2005/5/1,THUNDER STORM,1,0,2,0,0,0,0,0,0,0
2005/6/1,ACCIDENT,8,11,11,0,0,0,0,0,0,0
2005/6/1,EARTHQUAKE,31,0,0,0,0,0,0,0,0,0
2005/6/1,EXPLOSION,1,6,0,0,0,0,0,0,0,0
2005/6/1,FIRE,4,6,2,0,0,0,0,0,0,0
2005/6/1,FLOOD,12,0,0,0,0,38,0,0,0,0
2005/6/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2005/6/1,LANDSLIDE,5,2,0,0,0,0,0,0,0,0
2005/6/1,STORM,1,0,0,0,0,0,0,0,0,0
2005/7/1,ACCIDENT,4,20,0,0,0,0,0,0,0,0
2005/7/1,AVALANCHE,1,0,0,0,0,0,0,0,0,0
2005/7/1,EARTHQUAKE,38,0,0,0,0,0,0,0,0,0
2005/7/1,FIRE,3,5,34,0,0,0,0,0,0,0
2005/7/1,FLOOD,14,79,0,0,0,309,0,0,0,0
2005/7/1,STORM,2,1,0,0,0,0,0,0,0,0
2005/8/1,ACCIDENT,13,62,45,0,0,0,0,0,0,0
2005/8/1,EARTHQUAKE,49,0,0,0,0,0,0,0,0,0
2005/8/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
2005/8/1,FIRE,6,0,0,0,0,0,0,0,0,0
2005/8/1,FLOOD,38,144,12044,11,200,2921,0,0,0,1750
2005/8/1,LANDSLIDE,5,3,0,0,0,0,0,0,0,0
2005/8/1,STORM,2,0,0,0,0,0,0,0,0,0
2005/9/1,ACCIDENT,10,49,9,0,0,0,0,0,0,0
2005/9/1,EARTHQUAKE,41,0,0,0,0,0,0,0,0,0
2005/9/1,EXPLOSION,2,14,0,0,0,0,0,0,0,0
2005/9/1,FIRE,8,1,6,0,0,0,0,0,0,0
2005/9/1,FLOOD,8,4,0,0,0,4,0,0,0,0
2005/9/1,STORM,1,0,0,0,0,0,0,0,0,0
2005/10/1,ACCIDENT,2,8,3,0,0,0,0,0,0,0
2005/10/1,EARTHQUAKE,24,0,0,0,0,400,0,0,0,0
2005/10/1,FIRE,5,2,0,0,0,0,0,0,0,0
2005/10/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2005/10/1,STORM,1,1,0,0,0,0,0,0,0,0
2005/11/1,ACCIDENT,3,4,6,0,0,0,0,0,0,0
2005/11/1,EARTHQUAKE,38,10,100,0,2500,1700,0,0,0,0
2005/11/1,FIRE,5,1,3,0,0,0,0,0,0,0
2005/11/1,FLOOD,15,0,0,0,0,75,0,0,0,0
2005/11/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2005/12/1,ACCIDENT,2,0,0,0,0,0,0,0,0,0
2005/12/1,EARTHQUAKE,45,0,89,0,4101,0,0,0,0,0
2005/12/1,FIRE,10,0,0,0,0,0,0,0,0,0
2005/12/1,FLOOD,8,1,0,0,0,0,0,0,0,0
2005/12/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2005/12/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2005/12/1,STORM,3,5,0,0,0,0,0,0,0,0
2006/1/1,ACCIDENT,8,20,19,0,0,0,0,0,0,0
2006/1/1,EARTHQUAKE,24,0,0,0,0,0,0,0,0,0
2006/1/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
2006/1/1,FIRE,2,2,0,0,0,0,0,0,0,0
2006/1/1,FLOOD,7,0,0,0,0,0,0,0,0,0
2006/1/1,SNOWSTORM,3,0,0,0,0,0,0,0,0,0
2006/1/1,STORM,1,0,0,0,0,0,0,0,0,0
2006/2/1,ACCIDENT,4,16,21,0,0,0,0,0,0,0
2006/2/1,EARTHQUAKE,41,1,9,0,0,0,0,7006,0,0
2006/2/1,FIRE,6,1,8,0,0,0,0,0,0,0
2006/2/1,FLOOD,31,2,0,0,0,1960,0,0,0,0
2006/2/1,LANDSLIDE,7,0,0,0,0,0,0,0,14000,0
2006/2/1,STORM,4,1,0,0,0,0,0,0,0,0
2006/3/1,ACCIDENT,2,6,4,0,0,0,0,0,0,0
2006/3/1,EARTHQUAKE,121,64,2001,0,37000,15261,0,161418,0,0
2006/3/1,FIRE,8,1,0,0,0,0,0,0,0,0
2006/3/1,FLOOD,5,0,0,0,0,0,0,0,0,0
2006/3/1,LANDSLIDE,2,0,0,0,0,0,0,0,0,0
2006/3/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2006/4/1,ACCIDENT,2,7,0,0,0,0,0,0,0,0
2006/4/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2006/4/1,EARTHQUAKE,146,0,4,0,0,0,0,0,0,0
2006/4/1,FIRE,3,0,3,0,0,0,0,0,0,0
2006/4/1,FLOOD,9,0,0,1,0,0,0,0,0,0
2006/4/1,LANDSLIDE,2,0,0,0,0,0,0,0,12000,0
2006/5/1,ACCIDENT,1,2,2,0,0,0,0,0,0,0
2006/5/1,EARTHQUAKE,34,0,0,0,0,15000,0,70,0,0
2006/5/1,FIRE,3,0,3,0,0,0,0,0,0,0
2006/5/1,FLOOD,34,25,13,4,20,2209,0,2800,0,0
2006/5/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2006/6/1,ACCIDENT,3,8,3,0,0,0,0,0,0,0
2006/6/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2006/6/1,EARTHQUAKE,47,1,0,0,0,0,0,0,0,0
2006/6/1,FIRE,1,0,0,0,0,0,0,0,0,0
2006/6/1,LANDSLIDE,3,0,0,0,0,0,0,0,14000,0
2006/6/1,SNOWSTORM,2,0,0,0,0,0,0,0,0,0
2006/7/1,ACCIDENT,7,25,28,0,0,0,0,0,0,0
2006/7/1,DROUGHT,4,0,0,0,0,0,0,0,0,0
2006/7/1,EARTHQUAKE,45,0,12,0,0,0,0,0,0,0
2006/7/1,FIRE,7,0,0,0,0,0,0,0,0,0
2006/7/1,FLOOD,11,7,0,2,0,0,0,0,0,0
2006/7/1,STORM,1,0,0,0,0,0,0,0,0,0
2006/8/1,ACCIDENT,7,23,7,0,0,0,0,0,0,0
2006/8/1,DROUGHT,5,0,0,0,0,0,0,0,0,0
2006/8/1,EARTHQUAKE,22,0,0,0,0,0,0,0,0,0
2006/8/1,FIRE,14,0,0,0,9,6,0,0,0,0
2006/8/1,FLOOD,6,0,0,0,10,0,0,0,0,0
2006/9/1,ACCIDENT,8,27,26,0,0,0,0,0,0,0
2006/9/1,EARTHQUAKE,22,0,0,0,0,0,0,0,0,0
2006/9/1,FIRE,7,5,2,0,2,3,0,85,0,0
2006/9/1,FLOOD,9,0,0,0,0,0,0,0,0,0
2006/9/1,THUNDER STORM,1,0,0,0,0,138,0,0,1,0
2006/10/1,ACCIDENT,9,12,15,0,0,0,0,0,0,0
2006/10/1,EARTHQUAKE,5,0,0,0,0,0,0,0,0,0
2006/10/1,FLOOD,6,1,0,0,0,510,0,0,0,0
2006/11/1,ACCIDENT,11,36,20,0,0,0,0,0,0,0
2006/11/1,EARTHQUAKE,8,0,0,0,0,0,0,0,0,0
2006/11/1,FIRE,1,4,0,0,0,0,0,0,0,0
2006/11/1,FLOOD,2,0,0,0,0,0,0,0,0,0
2006/11/1,LANDSLIDE,1,0,0,0,1,0,0,0,0,0
2006/11/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
2006/12/1,ACCIDENT,4,4,4,0,0,0,0,0,0,0
2006/12/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2006/12/1,FIRE,6,2,0,0,0,0,0,0,0,0
2006/12/1,FLOOD,9,0,0,0,0,138,0,0,0,0
2007/1/1,LANDSLIDE,4,2,0,0,0,2,0,0,0,0
2007/1/1,ACCIDENT,6,20,20,0,0,0,0,0,0,0
2007/1/1,EARTHQUAKE,3,0,0,0,0,0,0,0,0,0
2007/1/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
2007/1/1,FIRE,9,1,0,0,0,0,0,0,0,0
2007/1/1,FLOOD,11,0,0,0,0,482,0,0,0,0
2007/2/1,ACCIDENT,7,14,10,0,0,0,0,0,0,0
2007/2/1,EARTHQUAKE,3,0,0,0,0,0,0,0,0,0
2007/2/1,FIRE,8,0,3,0,0,1,0,0,0,0
2007/2/1,FLOOD,13,0,0,0,0,0,0,0,0,0
2007/2/1,STORM,2,0,0,0,0,0,0,0,0,0
2007/3/1,ACCIDENT,4,6,19,0,0,0,0,0,0,0
2007/3/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2007/3/1,DROWN,2,9,0,0,0,0,0,0,0,0
2007/3/1,EARTHQUAKE,20,0,39,0,0,0,0,0,0,0
2007/3/1,FIRE,2,0,0,0,0,0,0,0,0,0
2007/3/1,FLOOD,60,10,0,0,0,327,0,5,0,0
2007/3/1,LANDSLIDE,8,4,0,0,0,16,0,0,0,0
2007/3/1,OTHER,4,7,0,0,0,0,0,0,0,0
2007/3/1,SNOWSTORM,6,3,9,0,0,0,0,0,0,0
2007/3/1,STORM,4,0,5,0,0,4,0,0,0,0
2007/4/1,ACCIDENT,3,5,5,0,0,0,0,0,0,0
2007/4/1,AVALANCHE,1,4,1,0,0,0,0,0,0,0
2007/4/1,DROWN,2,2,0,0,0,0,0,0,0,0
2007/4/1,EARTHQUAKE,46,0,0,0,0,0,0,1000,0,0
2007/4/1,FIRE,13,1,1,0,0,1,0,0,0,0
2007/4/1,FLOOD,29,6,0,0,0,221,0,5,0,0
2007/4/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2007/4/1,LANDSLIDE,9,0,0,0,0,0,0,0,0,0
2007/4/1,OTHER,2,0,0,0,0,0,0,0,0,0
2007/4/1,SNOWSTORM,5,0,0,0,0,0,0,0,0,0
2007/4/1,STORM,9,5,3,0,0,0,0,0,0,0
2007/5/1,DROWN,14,19,0,0,0,0,0,0,0,0
2007/5/1,EARTHQUAKE,37,0,4,0,0,0,0,0,0,0
2007/5/1,EXPLOSION,2,0,0,0,0,0,0,0,0,0
2007/5/1,FIRE,5,0,13,0,0,0,0,0,0,0
2007/5/1,FLOOD,39,5,0,0,0,642,0,0,0,0
2007/5/1,HAILSTORM,3,0,0,0,0,0,0,0,0,0
2007/5/1,LANDSLIDE,1,2,0,0,0,0,0,0,0,0
2007/5/1,OTHER,4,6,0,0,0,0,0,0,0,0
2007/5/1,STORM,1,0,0,0,0,0,0,0,0,0
2007/5/1,THUNDER STORM,3,3,0,0,0,0,0,0,0,0
2007/6/1,DROWN,11,16,0,0,0,0,0,0,0,0
2007/6/1,EARTHQUAKE,39,0,0,0,0,0,0,0,0,0
2007/6/1,FIRE,26,0,0,0,0,0,0,0,0,0
2007/6/1,FLOOD,48,24,1,0,0,76,0,0,0,0
2007/6/1,GONU CYCLONE,3,0,0,0,0,0,0,0,0,0
2007/6/1,HAILSTORM,6,0,0,0,0,0,0,0,0,0
2007/6/1,LANDSLIDE,4,2,3,0,0,10,0,0,0,0
2007/6/1,OTHER,1,3,0,0,0,0,0,0,0,0
2007/6/1,STORM,10,18,40,0,0,0,0,160009,0,0
2007/6/1,THUNDER STORM,1,2,1,0,0,0,0,0,0,0
2007/7/1,DROWN,2,2,0,0,0,0,0,0,0,0
2007/7/1,EARTHQUAKE,21,0,0,0,0,0,0,0,0,0
2007/7/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
2007/7/1,FIRE,33,2,4,0,0,1,0,0,0,0
2007/7/1,FLOOD,26,11,0,0,0,48,0,0,0,0
2007/7/1,HAILSTORM,3,0,0,0,0,0,0,0,0,0
2007/7/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2007/7/1,STORM,1,0,0,0,0,0,0,0,0,0
2007/7/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
2007/8/1,DROWN,5,9,2,0,0,0,0,0,0,0
2007/8/1,EARTHQUAKE,27,0,0,0,0,0,0,0,0,0
2007/8/1,FIRE,21,4,13,0,0,1,0,0,0,0
2007/8/1,FLOOD,30,14,0,0,0,4,0,0,0,0
2007/8/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2007/8/1,OTHER,4,11,0,0,0,0,0,0,0,0
2007/8/1,STORM,2,1,0,0,0,0,0,0,0,0
2007/8/1,THUNDER STORM,1,1,4,0,0,0,0,0,0,0
2007/9/1,EARTHQUAKE,7,0,0,0,0,0,0,0,0,0
2007/9/1,FIRE,79,10,4,0,0,5,0,0,0,0
2007/9/1,FLOOD,7,0,0,0,0,0,0,0,0,0
2007/9/1,OTHER,1,1,0,0,0,0,0,0,0,0
2007/10/1,DROWN,1,1,0,0,0,0,0,0,0,0
2007/10/1,EARTHQUAKE,34,0,0,0,0,0,0,0,0,0
2007/10/1,FIRE,6,4,0,0,0,2,0,0,0,0
2007/10/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2007/10/1,LANDSLIDE,2,3,28,0,0,0,0,0,0,0
2007/10/1,THUNDER STORM,1,1,4,0,0,0,0,0,0,0
2007/11/1,DROWN,1,8,0,0,0,0,0,0,0,0
2007/11/1,EARTHQUAKE,35,0,30,0,0,303,0,0,0,0
2007/11/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
2007/11/1,FIRE,19,7,0,0,0,5,0,0,0,0
2007/11/1,FLOOD,2,46,0,0,0,0,0,0,0,0
2007/11/1,STORM,8,11,0,0,0,0,0,0,0,0
2007/12/1,EARTHQUAKE,39,0,0,0,0,0,0,0,0,0
2007/12/1,EXPLOSION,2,0,0,0,0,0,0,0,0,0
2007/12/1,FIRE,12,4,4,0,0,0,0,0,0,0
2007/12/1,FLOOD,4,0,0,0,0,0,0,0,0,0
2007/12/1,SNOWSTORM,5,2,28,0,0,0,0,0,0,0
2007/12/1,STORM,2,1,0,0,0,0,0,0,0,0
2007/12/1,STRONG WIND,1,0,0,0,0,0,0,0,0,0
2007/12/1,THUNDER STORM,2,2,0,0,0,0,0,0,0,0
2008/1/1,AVALANCHE,1,0,0,0,0,0,0,0,0,0
2008/1/1,EARTHQUAKE,23,0,0,0,0,0,0,0,0,0
2008/1/1,EXPLOSION,1,1,0,0,0,0,0,0,0,0
2008/1/1,FIRE,11,0,4,0,0,0,0,0,0,0
2008/1/1,FLOOD,17,57,3,0,0,0,0,0,0,0
2008/1/1,LANDSLIDE,3,0,0,0,0,0,0,0,0,0
2008/1/1,OTHER,4,4,6,0,0,0,0,0,0,0
2008/1/1,SNOWSTORM,54,5,0,0,0,0,0,0,0,0
2008/2/1,AVALANCHE,6,4,6,0,0,0,0,0,0,0
2008/2/1,EARTHQUAKE,27,0,9,0,0,0,0,0,0,0
2008/2/1,EXPLOSION,1,1,8,0,0,0,0,0,0,0
2008/2/1,FIRE,7,4,6,0,0,1,0,8000,0,0
2008/2/1,FLOOD,2,0,0,0,0,0,0,0,0,0
2008/2/1,LANDSLIDE,1,0,8,0,0,0,0,0,0,0
2008/2/1,STORM,9,10,0,0,0,0,0,0,0,0
2008/3/1,EARTHQUAKE,29,0,0,0,0,0,0,0,0,0
2008/3/1,FIRE,33,8,5,0,1,0,0,0,0,0
2008/3/1,FLOOD,8,23,0,0,0,0,0,0,0,0
2008/3/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2008/3/1,OTHER,3,5,3,0,0,0,0,0,0,0
2008/3/1,STORM,9,0,0,0,0,0,0,0,0,0
2008/4/1,DROWN,1,1,0,0,0,0,0,0,0,0
2008/4/1,EARTHQUAKE,18,0,0,0,0,0,0,0,0,0
2008/4/1,EXPLOSION,1,1,3,0,0,0,0,0,0,0
2008/4/1,FIRE,17,3,9,0,6,0,0,0,0,0
2008/4/1,FLOOD,3,1,0,0,0,0,0,0,0,0
2008/4/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2008/4/1,LEAK,1,0,0,0,0,0,0,0,0,0
2008/4/1,OTHER,2,4,1,0,0,0,0,0,0,0
2008/4/1,STORM,2,0,1,0,0,0,0,0,0,0
2008/4/1,THUNDER STORM,1,3,0,0,0,0,0,0,0,0
2008/5/1,DROWN,2,2,0,0,0,0,0,0,0,0
2008/5/1,EARTHQUAKE,22,0,0,0,0,0,0,0,0,0
2008/5/1,EXPLOSION,2,1,14,0,0,0,0,0,0,0
2008/5/1,FIRE,11,51,67,0,0,0,0,0,0,0
2008/5/1,FLOOD,9,2,0,0,0,0,0,0,0,0
2008/5/1,HAILSTORM,5,0,0,0,0,0,0,0,0,0
2008/5/1,OTHER,3,5,24,0,0,0,0,0,0,0
2008/5/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2008/5/1,STORM,6,1,29,0,0,0,0,0,0,0
2008/5/1,STRUCTURE,1,0,3,0,0,0,0,0,0,0
2008/5/1,THUNDER STORM,1,0,0,0,0,0,0,0,0,0
2008/6/1,DROWN,4,5,0,0,0,0,0,0,0,0
2008/6/1,EARTHQUAKE,18,0,0,0,0,0,0,0,0,0
2008/6/1,FIRE,12,4,17,0,0,0,0,0,0,0
2008/6/1,FLOOD,6,4,4,0,0,0,0,0,0,0
2008/6/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2008/6/1,OTHER,3,7,0,0,0,0,0,0,0,0
2008/6/1,STORM,3,0,0,0,0,0,0,0,0,0
2008/6/1,STRUCTURE,1,16,0,0,0,0,0,0,0,0
2008/6/1,THUNDER STORM,2,3,3,0,0,0,0,0,0,0
2008/7/1,ACCIDENT,1,27,18,0,0,0,0,0,0,0
2008/7/1,DROWN,3,3,0,0,0,0,0,0,0,0
2008/7/1,EARTHQUAKE,17,0,0,0,0,0,0,0,0,0
2008/7/1,EXPLOSION,1,0,15,0,0,0,0,0,0,0
2008/7/1,FIRE,12,1,14,0,0,0,0,0,0,0
2008/7/1,FLOOD,17,3,0,0,0,0,0,0,0,0
2008/7/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2008/7/1,OTHER,2,1,0,0,0,0,0,0,0,0
2008/7/1,STORM,3,0,0,0,0,0,0,0,0,0
2008/8/1,DROWN,1,2,13,0,0,0,0,0,0,0
2008/8/1,EARTHQUAKE,37,0,20,0,0,0,0,0,0,0
2008/8/1,EXPLOSION,1,7,9,0,0,0,0,0,0,0
2008/8/1,FIRE,9,0,0,0,0,0,0,0,0,0
2008/8/1,FLOOD,18,12,81,0,0,0,0,0,0,0
2008/8/1,LANDSLIDE,1,1,0,0,0,0,0,0,0,0
2008/8/1,OTHER,2,6,1,0,0,0,0,0,0,0
2008/8/1,STORM,8,1,2,0,0,0,0,0,0,0
2008/9/1,EARTHQUAKE,75,7,92,0,0,115,0,35,0,0
2008/9/1,FIRE,22,4,1,0,0,0,0,0,0,0
2008/9/1,FLOOD,39,42,23,11,1,1325,0,0,0,0
2008/9/1,HAILSTORM,6,0,0,0,0,0,0,0,0,0
2008/9/1,STORM,16,9,8,0,0,10,0,0,0,0
2008/9/1,THUNDER STORM,5,5,5,0,0,0,0,0,0,0
2008/10/1,EARTHQUAKE,76,0,8,0,0,0,0,0,0,0
2008/10/1,FIRE,8,0,16,0,0,0,0,0,0,0
2008/10/1,FLOOD,23,8,0,0,50,1055,0,0,0,0
2008/10/1,STORM,2,0,0,0,0,0,0,0,0,0
2008/11/1,EARTHQUAKE,30,0,0,0,0,0,0,0,0,0
2008/11/1,FIRE,12,4,0,0,0,0,0,0,0,0
2008/11/1,FLOOD,9,4,8,0,0,0,0,0,0,0
2008/11/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2008/11/1,LANDSLIDE,1,2,0,0,0,0,0,0,0,0
2008/11/1,OTHER,1,0,0,0,0,0,0,0,0,0
2008/11/1,SNOWSTORM,4,6,0,0,0,0,0,0,0,0
2008/11/1,STORM,2,0,0,0,0,0,0,0,0,0
2008/11/1,THUNDER STORM,2,0,0,0,0,0,0,0,0,0
2008/12/1,AVALANCHE,3,2,1,0,0,0,0,0,0,0
2008/12/1,EARTHQUAKE,43,0,3,0,1,0,0,0,0,0
2008/12/1,EXPLOSION,2,7,2,0,0,0,0,0,0,0
2008/12/1,FIRE,2,2,1,0,0,0,0,0,0,0
2008/12/1,FLOOD,1,0,9,0,0,0,0,0,0,0
2008/12/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2008/12/1,LANDSLIDE,2,0,5,0,0,0,0,0,0,0
2008/12/1,OTHER,1,2,1,0,0,0,0,0,0,0
2008/12/1,SNOWSTORM,3,0,0,0,0,0,0,0,0,0
2009/1/1,EARTHQUAKE,43,0,0,0,0,0,0,0,0,0
2009/1/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
2009/1/1,FIRE,3,0,0,0,0,0,0,0,0,0
2009/1/1,FLOOD,2,0,0,0,0,0,0,0,0,0
2009/1/1,OTHER,4,4,2,0,0,0,0,0,0,0
2009/1/1,SNOWSTORM,4,1,8,0,0,0,0,0,0,0
2009/1/1,STORM,1,0,0,0,0,0,0,0,0,0
2009/2/1,ACCIDENT,2,17,9,0,0,0,0,0,0,0
2009/2/1,AVALANCHE,1,0,0,0,0,0,0,0,0,0
2009/2/1,EARTHQUAKE,29,0,0,0,0,0,0,0,0,0
2009/2/1,FLOOD,5,2,0,0,0,0,0,0,0,0
2009/2/1,OTHER,4,6,3,1,0,0,0,0,0,0
2009/2/1,STORM,1,0,0,0,0,0,0,0,0,0
2009/3/1,DROWN,1,1,0,0,0,0,0,0,0,0
2009/3/1,EARTHQUAKE,20,0,0,0,0,0,0,0,0,0
2009/3/1,FIRE,2,0,0,0,0,0,0,0,0,0
2009/3/1,FLOOD,12,4,0,0,0,0,0,0,0,0
2009/3/1,STORM,5,1,0,0,0,0,0,0,0,0
2009/4/1,EARTHQUAKE,26,0,0,0,0,0,0,0,0,0
2009/4/1,FLOOD,14,1,2,0,0,0,0,0,0,0
2009/4/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
