Formatted_Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2001/3/1,STRONG WIND,1,0,0,0,0,0,0,0,0,0
2001/3/1,TROP. DEPRESS.,7,3,0,0,130,0,0,0,0,0
2001/4/1,FLOOD,2,33,0,0,250,0,0,171776,0,0
2001/4/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2001/4/1,STORM,1,1,0,0,0,0,0,0,0,0
2001/5/1,CONFLICT MAN WILD FAUNA,2,0,0,0,0,0,0,0,0,0
2001/5/1,EPIDEMIC,1,3,0,0,0,0,0,58,0,0
2001/5/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2001/6/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2001/8/1,CONFLICT MAN WILD FAUNA,2,0,0,0,0,0,0,0,0,0
2001/8/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2001/8/1,FIRE,1,0,0,0,0,22,0,99,0,0
2001/9/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2001/9/1,OTHER,2,0,0,0,0,0,0,0,0,0
2001/10/1,DROUGHT,3,0,0,0,0,0,0,707,0,0
2001/10/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2001/10/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2001/10/1,RAINS,1,57,3,0,1800,0,0,15000,0,0
2001/11/1,CONFLICT MAN WILD FAUNA,1,0,0,1,0,0,0,2,0,0
2001/11/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2001/11/1,STORM,1,0,0,0,0,0,0,0,0,0
2001/12/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2002/1/1,BIOLOGICAL,2,0,0,0,0,0,0,0,0,0
2002/1/1,CONFLICT MAN WILD FAUNA,8,1,0,0,6,0,0,3,0,0
2002/1/1,DROUGHT,33,0,0,0,0,0,343,857713,0,0
2002/1/1,EPIDEMIC,21,1025,0,0,0,0,42715,167813,0,0
2002/1/1,FIRE,2,0,0,0,13,0,0,0,0,0
2002/1/1,FLASH FLOOD,13,0,0,0,336,0,0,37120,0,0
2002/1/1,FLOOD,15,6,0,0,0,0,0,48078,0,0
2002/1/1,FOREST FIRE,5,0,0,0,0,0,0,131,0,0
2002/1/1,OTHER,1,0,0,0,0,0,0,7,0,0
2002/1/1,PLAGUE,10,0,0,0,0,0,5,0,0,0
2002/1/1,RAINS,3,0,0,0,263,130,0,10000,0,0
2002/1/1,TROP. DEPRESS.,1,0,0,0,0,0,0,220000,0,0
2002/1/1,ALLUVION,1,0,0,0,0,0,0,0,0,0
2002/1/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2002/1/1,DROUGHT,13,10,0,0,0,0,0,192642,0,0
2002/1/1,EPIDEMIC,4,51,0,0,0,0,2752,986,0,0
2002/1/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2002/1/1,RAINS,1,0,0,0,0,0,0,0,0,0
2002/2/1,ACCIDENT,1,5,0,0,0,0,0,0,0,0
2002/2/1,DROUGHT,5,1,0,0,0,0,0,130807,0,0
2002/2/1,FLASH FLOOD,1,3,0,0,411,47,0,0,0,0
2002/2/1,FLOOD,2,27,0,0,0,0,0,27444,0,0
2002/2/1,PLAGUE,2,0,0,0,0,0,0,0,0,0
2002/2/1,RAINS,1,0,0,0,3,0,0,0,0,0
2002/3/1,BIOLOGICAL,1,0,0,0,0,0,0,0,0,0
2002/3/1,CONFLICT MAN WILD FAUNA,2,0,0,0,0,0,0,0,0,0
2002/3/1,DROUGHT,3,0,0,0,0,0,0,112813,0,0
2002/3/1,FLASH FLOOD,1,0,0,0,0,0,0,630,0,0
2002/3/1,FLOOD,1,20,0,0,0,0,0,5394,0,0
2002/4/1,DROUGHT,3,0,0,0,0,0,0,61367,0,0
2002/4/1,FLASH FLOOD,1,0,0,0,0,0,0,70,0,0
2002/4/1,FLOOD,4,4,0,0,0,0,0,70407,0,0
2002/4/1,PLAGUE,2,0,0,0,0,0,0,0,0,0
2002/4/1,STORM,2,1,0,0,38,0,0,42,0,0
2002/4/1,STRONG WIND,1,4,0,0,0,35,0,0,0,0
2002/5/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2002/5/1,DROUGHT,12,0,0,0,0,0,0,91235,0,0
2002/6/1,EPIDEMIC,9,55,0,0,0,0,0,8521,0,0
2002/7/1,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
2002/8/1,CONFLICT MAN WILD FAUNA,1,3,2,0,0,0,0,5,0,0
2002/8/1,FLOOD,1,0,0,0,0,0,0,1310,0,0
2002/8/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2002/9/1,DROUGHT,2,0,0,0,0,0,0,44167,0,0
2002/9/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2002/10/1,ACCIDENT,1,0,0,0,0,0,0,0,0,0
2002/10/1,DROUGHT,1,0,0,0,0,0,0,15579,0,0
2002/10/1,EPIDEMIC,2,8,0,0,0,0,0,4304,0,0
2002/10/1,FLASH FLOOD,1,3,8,0,70,3725,0,1e+05,0,0
2002/10/1,PLAGUE,3,0,0,0,0,0,0,0,0,0
2002/10/1,STORM,3,5,10,4,1256,86,0,6300,0,0
2002/11/1,ACCIDENT,1,3,0,0,0,0,0,0,0,0
2002/11/1,CYCLONE,2,0,0,0,10,34,0,0,0,0
2002/11/1,FOREST FIRE,1,0,0,0,4,0,0,0,0,0
2002/11/1,STORM,3,0,0,0,617,1771,0,4462,0,0
2002/12/1,ALLUVION,1,4,0,0,14,0,0,0,0,0
2002/12/1,DROUGHT,2,0,0,0,0,0,0,48050,0,0
2002/12/1,FLASH FLOOD,9,3,0,0,366,0,0,21329,0,0
2002/12/1,FLOOD,4,56,0,0,883,0,0,287052,0,0
2002/12/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2002/12/1,RAINS,1,0,0,0,491,0,0,0,0,0
2002/12/1,TROP. DEPRESS.,13,10,18,0,21073,0,0,27873,0,0
2003/1/1,ACCIDENT,1,3,0,4,0,0,0,0,0,0
2003/1/1,CONFLICT MAN WILD FAUNA,10,24,9,0,0,0,0,0,0,0
2003/1/1,DROUGHT,13,2,0,0,0,0,0,50343,0,0
2003/1/1,EPIDEMIC,35,287,0,0,0,0,3508,218971,0,0
2003/1/1,FIRE,3,0,0,0,11,0,0,0,0,0
2003/1/1,FLASH FLOOD,19,0,0,0,727,0,0,128216,0,0
2003/1/1,FLOOD,3,4,0,0,0,0,0,70803,0,0
2003/1/1,FOREST FIRE,3,0,0,0,32,0,0,0,0,0
2003/1/1,HEAT WAVE,1,0,0,0,0,0,36101,0,0,0
2003/1/1,OTHER,1,0,0,0,0,0,0,23,0,0
2003/1/1,PLAGUE,14,0,0,0,0,0,0,148,0,0
2003/1/1,STORM,3,8,12,0,131,0,0,25292,0,0
2003/1/1,DROUGHT,10,9,0,0,0,0,0,301263,0,0
2003/1/1,EPIDEMIC,6,10,0,0,0,0,2855,7482,0,0
2003/1/1,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
2003/1/1,FLOOD,4,6,0,0,5125,0,5,26259,0,0
2003/1/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2003/1/1,PLAGUE,5,0,0,0,0,0,0,0,0,0
2003/1/1,RAINS,3,0,0,0,0,0,0,0,0,0
2003/1/1,TROP. DEPRESS.,1,0,0,0,360,0,0,0,0,0
2003/2/1,DROUGHT,6,0,0,0,0,0,0,242631,0,0
2003/2/1,EPIDEMIC,2,6,0,0,0,0,0,196,0,0
2003/2/1,FLASH FLOOD,2,0,0,0,0,0,0,3059,0,0
2003/2/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2003/2/1,STORM,1,0,0,0,0,0,0,0,0,0
2003/3/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2003/3/1,CYCLONE,16,7,11,0,13436,4454,0,105796,1857,0
2003/3/1,DROUGHT,3,0,0,0,0,0,0,25000,0,0
2003/3/1,EPIDEMIC,1,3,0,0,0,0,482,0,0,0
2003/3/1,FLASH FLOOD,3,0,0,0,0,0,0,0,0,0
2003/3/1,FLOOD,7,134,0,0,102,0,13043,209961,0,491
2003/3/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2003/3/1,RAINS,1,0,0,0,0,0,0,15000,0,0
2003/3/1,STORM,1,1,0,0,0,2,0,0,0,0
2003/4/1,DROUGHT,8,0,0,0,0,0,0,370960,0,0
2003/4/1,EPIDEMIC,1,0,0,0,0,0,0,1597,0,0
2003/4/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2003/4/1,HEAT WAVE,1,0,0,0,0,0,0,0,0,0
2003/5/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2003/5/1,EPIDEMIC,1,1,0,0,0,0,0,8,0,0
2003/6/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2003/6/1,DROUGHT,4,0,0,0,0,0,0,67500,0,0
2003/6/1,EPIDEMIC,6,112,0,0,0,0,0,84245,0,0
2003/6/1,FLASH FLOOD,4,0,0,0,146,0,0,9725,0,0
2003/6/1,PLAGUE,3,0,0,0,0,0,0,0,0,0
2003/6/1,STRONG WIND,1,0,0,0,131,0,0,0,0,0
2003/7/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2003/7/1,EPIDEMIC,1,0,0,0,0,0,0,6276,0,0
2003/7/1,HEAT WAVE,2,0,0,0,0,0,27094,0,0,0
2003/7/1,PLAGUE,2,0,0,0,0,0,0,0,0,0
2003/8/1,CONFLICT MAN WILD FAUNA,1,0,9,0,0,0,0,0,0,0
2003/8/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2003/9/1,DROUGHT,2,0,0,0,0,0,0,2691,0,0
2003/9/1,FIRE,1,0,0,0,1,0,0,0,0,0
2003/9/1,HEAT WAVE,5,0,0,0,0,0,89617,0,0,0
2003/10/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2003/10/1,FLASH FLOOD,1,1,0,0,4146,0,0,64703,0,0
2003/10/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2003/11/1,FIRE,2,0,0,0,30,0,0,0,0,0
2003/11/1,FOREST FIRE,1,0,0,0,1,0,0,0,0,0
2003/11/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2003/11/1,STORM,1,1,0,0,0,1,0,0,0,0
2003/11/1,STRONG WIND,1,0,0,0,1,0,0,0,0,0
2003/12/1,CONFLICT MAN WILD FAUNA,2,0,0,0,0,0,0,0,0,0
2003/12/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2003/12/1,EPIDEMIC,2,3,0,0,0,0,0,1251,0,0
2003/12/1,STORM,1,0,0,0,0,0,0,1778,0,0
2003/12/1,STRONG WIND,5,2,33,0,0,450,0,600,0,3
2003/12/1,TROP. DEPRESS.,1,0,0,0,0,0,0,0,0,0
2004/1/1,ACCIDENT,1,1,0,0,0,0,0,0,0,0
2004/1/1,BIOLOGICAL,2,0,0,0,0,0,0,0,0,0
2004/1/1,CONFLICT MAN WILD FAUNA,17,4,0,0,0,0,0,1592,0,0
2004/1/1,DROUGHT,69,92,0,0,0,0,10968,484904,0,0
2004/1/1,EPIDEMIC,50,520,0,0,0,0,10134,517722,0,0
2004/1/1,FIRE,4,0,0,0,94,0,0,300,0,0
2004/1/1,FLASH FLOOD,5,0,0,0,54,0,0,0,0,0
2004/1/1,FLOOD,4,0,0,0,448,11,0,121796,0,0
2004/1/1,FOREST FIRE,7,1,0,0,197,0,0,0,0,0
2004/1/1,HEAT WAVE,1,0,0,0,0,0,0,0,0,0
2004/1/1,PLAGUE,26,0,0,0,0,0,0,845,0,0
2004/1/1,RAINS,1,0,0,0,0,0,0,0,0,0
2004/1/1,STORM,1,5,0,0,158,0,0,0,0,0
2004/1/1,STRONG WIND,3,0,0,0,0,1,0,0,0,0
2004/1/1,CYCLONE,23,59,60,0,33581,3148,121779,268129,0,312
2004/1/1,EPIDEMIC,2,3,0,0,0,0,283,840,0,0
2004/1/1,FLASH FLOOD,9,0,0,0,131,0,0,9832,0,0
2004/1/1,FLOOD,2,3,0,0,0,0,0,22107,0,0
2004/1/1,PLAGUE,2,0,0,0,0,0,0,0,0,0
2004/1/1,RAINS,1,0,0,0,0,0,0,0,0,0
2004/1/1,STORM,2,1,33,0,85,821,0,0,0,3
2004/1/1,STRONG WIND,2,0,0,0,0,0,0,0,0,0
2004/1/1,TROP. DEPRESS.,2,0,0,0,69,23,0,343,0,0
2004/2/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2004/2/1,DROUGHT,1,0,0,0,0,0,0,140000,0,0
2004/2/1,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
2004/2/1,PLAGUE,2,0,0,0,0,0,0,0,0,0
2004/2/1,STORM,2,5,0,0,313,0,0,1455,0,0
2004/2/1,TROP. DEPRESS.,1,0,0,0,291,0,0,1455,0,0
2004/3/1,CONFLICT MAN WILD FAUNA,5,2,2,0,0,0,0,0,0,0
2004/3/1,DROUGHT,1,0,0,0,0,0,0,14244,0,0
2004/3/1,FLASH FLOOD,9,0,0,0,400,0,0,0,0,0
2004/3/1,FLOOD,2,0,0,0,0,0,0,7500,0,0
2004/3/1,PLAGUE,3,0,0,0,0,0,0,0,0,0
2004/4/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2004/4/1,EPIDEMIC,3,2,0,0,0,0,0,1355,0,0
2004/4/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2004/5/1,CONFLICT MAN WILD FAUNA,1,3,0,0,4,0,0,0,0,0
2004/5/1,EPIDEMIC,1,1,0,0,0,0,0,467,0,0
2004/5/1,FLOOD,1,5,0,0,0,0,0,256,0,0
2004/5/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2004/6/1,EPIDEMIC,2,7,0,0,0,0,0,372,0,0
2004/6/1,FLOOD,1,1,0,0,0,0,0,807,0,0
2004/6/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2004/7/1,CONFLICT MAN WILD FAUNA,2,1,0,0,0,0,0,0,0,0
2004/7/1,DROUGHT,1,0,0,0,0,0,0,10908,0,0
2004/7/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2004/7/1,STRONG WIND,2,2,0,0,5,0,0,0,0,0
2004/8/1,FIRE,1,0,4,0,0,0,0,0,0,0
2004/9/1,CONFLICT MAN WILD FAUNA,2,0,0,0,0,0,0,0,0,0
2004/9/1,EPIDEMIC,1,20,0,0,0,0,0,2569,0,0
2004/9/1,FIRE,1,0,0,0,1,0,0,0,0,0
2004/9/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2004/9/1,HAILSTORM,2,2,2,0,0,2,0,0,0,0
2004/9/1,HEAT WAVE,1,0,0,0,0,0,0,0,0,0
2004/9/1,STORM,1,0,0,0,0,0,0,0,0,0
2004/10/1,CONFLICT MAN WILD FAUNA,3,1,0,0,0,0,0,0,0,0
2004/10/1,EPIDEMIC,2,4,0,0,0,0,0,327,0,0
2004/10/1,FOREST FIRE,1,0,0,0,3,0,0,0,0,0
2004/10/1,STORM,1,0,0,0,6,0,0,30,0,0
2004/11/1,STORM,1,0,6,0,0,45,0,0,0,0
2004/12/1,CONFLICT MAN WILD FAUNA,1,1,0,0,0,0,0,0,0,0
2004/12/1,FLASH FLOOD,2,0,0,0,0,0,0,0,0,0
2004/12/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2004/12/1,SURGE,1,0,0,2,0,10,0,0,0,0
2004/12/1,THUNDER STORM,1,2,0,0,0,0,4,0,0,0
2005/1/1,ACCIDENT,1,2,0,0,0,0,0,0,0,0
2005/1/1,CONFLICT MAN WILD FAUNA,37,20,6,6,85,0,6,0,0,0
2005/1/1,DROUGHT,117,1,0,0,0,0,20179,572399,0,0
2005/1/1,EPIDEMIC,44,1030,0,0,0,0,6479,1030283,0,0
2005/1/1,FIRE,4,0,0,0,55,0,0,0,0,0
2005/1/1,FLASH FLOOD,16,6,13,0,5,0,0,88906,0,2
2005/1/1,FLOOD,7,0,0,0,0,0,0,39530,0,0
2005/1/1,FOREST FIRE,7,0,0,0,0,0,0,0,0,0
2005/1/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2005/1/1,HEAT WAVE,1,0,0,0,0,0,0,0,0,0
2005/1/1,PLAGUE,10,0,0,0,0,0,0,0,0,0
2005/1/1,RAINS,4,2,3,0,0,0,0,20,0,0
2005/1/1,STORM,1,0,0,0,81,0,0,0,0,0
2005/1/1,STRONG WIND,6,7,8,19,912,0,0,4,0,0
2005/1/1,ACCIDENT,1,1,0,0,0,0,1,0,0,0
2005/1/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2005/1/1,DROUGHT,5,0,0,0,0,0,0,23101,0,0
2005/1/1,EPIDEMIC,2,0,0,0,0,0,0,2376,0,0
2005/1/1,FLASH FLOOD,8,0,0,0,470,47,211,32500,0,0
2005/1/1,FOREST FIRE,1,0,0,0,5,0,0,0,0,0
2005/1/1,PLAGUE,3,0,0,0,0,0,0,0,0,0
2005/1/1,RAINS,4,4,2,0,400,0,0,2000,0,0
2005/1/1,STORM,3,0,0,0,1054,0,0,5272,0,0
2005/2/1,DROUGHT,2,0,0,0,0,0,0,21382,0,0
2005/2/1,EPIDEMIC,1,2,0,0,0,0,0,9861,0,0
2005/2/1,FLASH FLOOD,6,8,0,0,4,0,0,19261,0,0
2005/2/1,FLOOD,2,0,0,0,0,554,0,13124,0,0
2005/3/1,EPIDEMIC,3,4,0,0,0,0,0,262,0,0
2005/3/1,FLASH FLOOD,1,74,0,0,0,0,0,154890,0,0
2005/3/1,FLOOD,1,1,0,0,0,0,0,0,0,0
2005/3/1,STRONG WIND,2,0,0,0,0,80,0,0,0,0
2005/4/1,CONFLICT MAN WILD FAUNA,2,0,4,0,0,0,19,4,0,0
2005/4/1,FLOOD,1,2,0,1,5,9,0,0,0,0
2005/4/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2005/4/1,PLAGUE,3,0,0,0,0,0,0,0,0,0
2005/4/1,STORM,2,2,10,0,207,17,0,0,0,0
2005/4/1,STRONG WIND,3,1,4,0,260,48,31,865,0,0
2005/5/1,CONFLICT MAN WILD FAUNA,2,0,0,0,0,0,0,0,0,0
2005/5/1,DROUGHT,9,0,0,0,0,0,0,43525,0,0
2005/5/1,EPIDEMIC,3,3,0,0,0,0,0,282,0,0
2005/5/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2005/5/1,HAILSTORM,1,0,0,0,289,0,0,1465,0,0
2005/5/1,STORM,3,0,0,0,669,3,0,2690,0,0
2005/5/1,STRONG WIND,1,0,0,0,0,0,0,0,0,0
2005/6/1,DROUGHT,7,6,0,0,0,0,0,183688,0,0
2005/6/1,FLASH FLOOD,6,0,0,0,0,0,0,0,0,0
2005/7/1,CONFLICT MAN WILD FAUNA,1,1,0,0,0,0,0,0,0,0
2005/7/1,DROUGHT,4,0,0,0,0,0,0,26498,0,0
2005/7/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2005/8/1,ACCIDENT,1,3,0,0,0,0,0,10,0,0
2005/8/1,FIRE,1,0,0,0,0,0,0,0,0,0
2005/8/1,FOREST FIRE,1,0,0,0,5,0,0,0,0,0
2005/9/1,BIOLOGICAL,1,0,0,0,0,0,0,0,0,0
2005/9/1,CONFLICT MAN WILD FAUNA,5,1,0,0,0,0,0,0,0,0
2005/9/1,DROUGHT,1,0,0,0,0,0,0,8000,0,0
2005/9/1,PLAGUE,2,0,0,0,0,0,8,8,0,0
2005/9/1,STRONG WIND,1,0,0,0,0,0,0,0,0,0
2005/10/1,ACCIDENT,1,2,0,0,0,0,4,4,0,0
2005/10/1,CONFLICT MAN WILD FAUNA,2,5,0,0,0,1,0,0,0,0
2005/10/1,DROUGHT,68,12,0,0,0,0,36997,383813,0,0
2005/10/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2005/11/1,CONFLICT MAN WILD FAUNA,1,0,0,0,1,0,0,0,0,0
2005/11/1,DROUGHT,8,0,0,0,0,0,0,37239,0,0
2005/11/1,FLOOD,1,0,0,0,0,0,0,4141,0,0
2005/11/1,FOREST FIRE,3,0,0,0,1,0,0,210,0,0
2005/11/1,STRONG WIND,3,4,0,0,0,0,0,0,0,0
2005/12/1,CONFLICT MAN WILD FAUNA,1,0,1,0,0,0,0,0,0,0
2005/12/1,DROUGHT,2,2,0,0,0,0,0,6878,0,0
2005/12/1,EPIDEMIC,1,2,0,0,0,0,0,0,0,0
2005/12/1,FIRE,1,2,0,0,0,0,0,5,0,0
2005/12/1,FLASH FLOOD,1,3,0,0,30,0,0,250,100,0
2005/12/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2005/12/1,FOREST FIRE,1,0,0,0,1,0,0,5,0,0
2005/12/1,OTHER,1,7,0,0,0,0,8,19,0,0
2005/12/1,RAINS,1,0,0,0,0,0,0,0,0,0
2005/12/1,STORM,10,2,12,0,2119,2,0,26342,0,0
2005/12/1,STRONG WIND,12,9,0,0,130,1904,0,346,0,0
2005/12/1,TROP. DEPRESS.,1,0,0,0,0,0,0,0,0,0
2006/1/1,ALLUVION,2,0,0,0,253,0,0,0,0,0
2006/1/1,CONFLICT MAN WILD FAUNA,31,36,9,0,35,0,2,63,0,0
2006/1/1,DROUGHT,56,0,0,0,0,0,57162,500585,0,0
2006/1/1,EPIDEMIC,63,686,0,0,0,0,11704,1016825,0,0
2006/1/1,FIRE,3,0,0,0,5,0,0,0,0,0
2006/1/1,FLASH FLOOD,23,0,0,0,0,148,0,73973,1983,0
2006/1/1,FLOOD,24,0,0,0,55,0,10,109700,46326,0
2006/1/1,FOREST FIRE,15,3,0,0,136,0,0,207,0,0
2006/1/1,PLAGUE,24,1,0,0,0,0,2,0,0,0
2006/1/1,RAINS,3,0,0,0,0,0,0,0,0,0
2006/1/1,STORM,1,0,0,0,185,0,0,905,0,0
2006/1/1,STRONG WIND,6,1,0,0,432,0,0,122,0,0
2006/1/1,ACCIDENT,1,0,0,0,0,0,0,0,0,0
2006/1/1,CONFLICT MAN WILD FAUNA,2,2,0,0,0,0,2,0,0,0
2006/1/1,EPIDEMIC,1,5,0,0,0,0,0,153,0,0
2006/1/1,FLASH FLOOD,6,0,3,0,100,14,0,0,0,0
2006/1/1,FLOOD,2,0,0,0,700,0,0,12269,0,0
2006/1/1,LIGHTNING,2,2,0,0,0,0,0,0,0,0
2006/1/1,PLAGUE,4,0,0,0,0,0,0,83,0,0
2006/1/1,RAINS,9,3,0,0,26,0,0,100,0,0
2006/1/1,STRONG WIND,2,0,0,0,0,0,0,0,0,0
2006/2/1,CONFLICT MAN WILD FAUNA,3,5,5,0,2,0,1,0,0,0
2006/2/1,DROUGHT,2,0,0,0,0,0,0,24334,0,0
2006/2/1,EARTHQUAKE,4,4,36,0,288,12,0,1440,0,0
2006/2/1,EPIDEMIC,2,0,0,0,0,0,0,518,0,0
2006/2/1,FLASH FLOOD,5,0,0,0,104,0,0,10031,0,0
2006/2/1,FLOOD,1,1,0,0,0,0,0,0,0,0
2006/2/1,HEAT WAVE,4,0,0,0,0,0,0,0,0,0
2006/2/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2006/2/1,RAINS,2,0,0,0,0,0,0,0,0,0
2006/3/1,ACCIDENT,1,2,0,0,0,0,0,0,0,0
2006/3/1,ALLUVION,1,2,0,0,2,6,0,0,0,0
2006/3/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,525,0,0
2006/3/1,DROUGHT,1,0,0,0,0,0,1000,39240,0,0
2006/3/1,EPIDEMIC,4,16,0,0,0,0,0,12010,0,0
2006/3/1,FIRE,2,1,0,0,5,0,0,25,0,0
2006/3/1,FLASH FLOOD,11,0,0,0,0,4,0,1090,0,0
2006/3/1,FLOOD,8,2,0,0,10,5,0,2643,0,19
2006/3/1,PLAGUE,4,0,0,0,0,0,0,0,0,0
2006/3/1,RAINS,2,0,0,0,4,0,0,0,0,0
2006/3/1,STORM,5,0,2,0,566,115,0,2160,0,0
2006/3/1,STRONG WIND,4,0,0,0,65,410,0,0,0,0
2006/4/1,BIOLOGICAL,1,0,0,0,0,0,0,0,0,0
2006/4/1,CONFLICT MAN WILD FAUNA,5,0,0,0,0,0,0,12,0,0
2006/4/1,DROUGHT,4,0,0,0,0,0,0,0,0,0
2006/4/1,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
2006/4/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2006/4/1,PLAGUE,2,0,0,0,0,0,0,0,0,0
2006/4/1,STORM,1,0,0,0,30,0,0,150,0,0
2006/5/1,CONFLICT MAN WILD FAUNA,5,1,0,0,0,0,0,0,0,0
2006/5/1,RAINS,1,0,0,0,0,0,0,0,0,0
2006/6/1,DROUGHT,1,108,0,0,0,0,0,18800,0,0
2006/6/1,FLOOD,1,0,0,0,5,0,0,11141,0,0
2006/6/1,FOREST FIRE,4,0,0,0,113,0,0,0,0,0
2006/6/1,PLAGUE,2,0,0,0,0,0,0,0,0,0
2006/7/1,BIOLOGICAL,1,0,0,0,0,0,0,0,0,0
2006/7/1,CONFLICT MAN WILD FAUNA,4,4,0,0,0,0,0,0,0,0
2006/7/1,EPIDEMIC,1,5,0,0,0,0,0,100,0,0
2006/7/1,FIRE,1,0,0,0,1,0,0,0,0,0
2006/7/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2006/7/1,PLAGUE,2,0,0,0,0,0,0,0,0,0
2006/8/1,BIOLOGICAL,4,0,0,0,0,0,0,0,0,0
2006/8/1,FOREST FIRE,3,0,0,0,71,0,0,24,0,0
2006/8/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2006/8/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2006/9/1,BIOLOGICAL,3,0,0,0,0,0,0,0,0,0
2006/9/1,CONFLICT MAN WILD FAUNA,2,0,0,0,0,0,0,0,0,0
2006/9/1,FIRE,7,6,1,0,50,817,0,3750,0,0
2006/9/1,FOREST FIRE,7,0,0,0,72,0,0,296,0,0
2006/9/1,PLAGUE,2,0,0,0,0,0,28,28,0,0
2006/9/1,STRONG WIND,3,0,0,0,79,0,0,0,0,0
2006/10/1,BIOLOGICAL,2,0,0,0,0,0,0,0,0,0
2006/10/1,CONFLICT MAN WILD FAUNA,6,1,0,0,0,0,0,7376,0,0
2006/10/1,DROUGHT,11,0,0,0,0,0,0,31934,0,0
2006/10/1,FIRE,6,1,0,0,3,6,12,0,0,0
2006/10/1,FLOOD,2,0,0,0,0,0,0,7500,0,0
2006/10/1,FOREST FIRE,12,0,0,0,57,0,0,0,0,0
2006/10/1,PLAGUE,1,0,0,0,0,0,0,7,0,0
2006/11/1,CONFLICT MAN WILD FAUNA,2,5,1,0,0,0,0,0,0,0
2006/11/1,CYCLONE,1,0,0,0,0,0,0,0,0,0
2006/11/1,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
2006/11/1,FIRE,3,0,0,0,462,0,0,60,0,0
2006/11/1,FLASH FLOOD,1,0,0,0,150,40,0,0,0,0
2006/11/1,STORM,2,0,0,0,47,0,0,233,0,0
2006/11/1,STRONG WIND,4,0,0,0,90,750,0,0,0,0
2006/12/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2006/12/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2006/12/1,FLASH FLOOD,5,8,0,0,234,0,0,1136,0,0
2006/12/1,FLOOD,4,0,0,0,0,0,0,27700,0,0
