Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2010/3/1,LIGHTNING,2,1,2,0,0,0,0,0,0,0
2010/3/1,STORM,5,0,0,0,56,0,245,0,0,0
2010/4/1,EPIDEMIC,1,1,0,0,0,0,0,0,0,0
2010/4/1,FIRE,15,0,0,0,75,0,309,0,0,0
2010/4/1,LIGHTNING,7,7,1,0,2,0,8,0,0,0
2010/4/1,STORM,23,0,3,0,399,154,2032,0,0,0
2010/5/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2010/5/1,FIRE,19,0,0,0,56,10,205,0,0,0
2010/5/1,LIGHTNING,3,9,5,0,0,0,0,0,0,0
2010/5/1,STORM,31,3,27,0,1249,1435,10050,0,0,0
2010/6/1,DROUGHT,7,0,0,0,0,0,0,0,0,0
2010/6/1,FIRE,23,0,0,0,24,4,127,0,0,0
2010/6/1,LIGHTNING,6,5,1,0,0,0,0,0,0,0
2010/6/1,STORM,13,0,0,0,6,186,853,0,0,0
2010/7/1,DROUGHT,6,0,0,0,0,0,0,0,0,0
2010/7/1,FIRE,11,1,0,0,11,0,33,0,0,0
2010/7/1,LIGHTNING,9,33,16,0,1,0,5,0,0,0
2010/7/1,PEST OUTBREAK,2,0,0,0,0,0,0,0,0,0
2010/7/1,STORM,11,0,1,0,25,294,1183,0,0,0
2010/8/1,FIRE,11,0,0,0,11,0,46,0,0,0
2010/8/1,LIGHTNING,1,0,0,0,1,0,5,0,0,0
2010/8/1,STORM,6,0,0,0,9,0,48,0,0,0
2010/9/1,DROUGHT,4,0,0,0,0,0,0,0,0,0
2010/9/1,FIRE,13,0,0,0,18,0,23,0,0,0
2010/9/1,FLOOD,64,2,0,0,1,0,87251,0,16241,7418
2010/9/1,LIGHTNING,2,2,0,0,0,0,0,0,0,0
2010/9/1,PEST OUTBREAK,7,0,0,0,0,0,0,0,0,0
2010/9/1,RIVER BANK COLLAPSE,1,0,0,0,0,8,0,0,39,0
2010/9/1,STORM,12,1,15,0,61,84,1023,0,0,0
2010/10/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2010/10/1,FIRE,15,1,0,0,52,0,43,0,0,0
2010/10/1,FLOOD,74,9,8,0,89,94,11995,0,0,0
2010/10/1,LIGHTNING,2,15,0,0,0,0,0,0,0,0
2010/10/1,STORM,16,0,0,0,164,740,4022,0,0,0
2010/11/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2010/11/1,FIRE,7,0,0,0,6,0,11,0,0,0
2010/11/1,FLOOD,10,0,0,0,0,0,42567,0,0,0
2010/12/1,FIRE,7,0,0,0,8,0,37,0,0,0
2011/1/1,EPIDEMIC,1,1,0,0,0,0,0,0,0,0
2011/1/1,FIRE,27,0,0,0,21,0,153,0,0,0
2011/2/1,EPIDEMIC,2,2,0,0,0,0,0,0,0,0
2011/2/1,FIRE,15,0,0,0,44,0,247,0,0,0
